,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
10,Cloud Engineer,"['Big data', 'Business Intelligence', 'Amazon Web Services (AWS)', 'Data Mining', 'Project management', 'Finance']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Python (Programming Language)', 'Flask', 'MongoDB', 'Artificial Neural Networks', 'Domain-Driven Design (DDD)', 'CI/CD']",['Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes'],Skills: Domain-Driven Design (DDD) · CI/CD · Event Sourcing ·.NET 6 · C# · Amazon Web Services (AWS) · Microservices · Kubernetes,,,,,,,,,
11,Data Engineer,"['Machine Learning', 'Data Analysis', 'Computer Vision', 'Big Data', 'Data Modeling', 'Mathematics']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Machine Learning', 'Data Science', 'Python', 'Software Development', 'Statistics', 'Data Analysis']",['unknown'],unknown,,,,,,,,,
12,Data Engineer,"['SQL', 'SQL No', 'Python', 'Big data', 'Artificial intelligence', 'Automatic learning']",['unknown'],unknown,,,,,,,,,,Software Developer,"['Research', 'JavaScript', 'Software Development', 'Front-End Development', 'Full-Stack Development', 'Multilingual']",['unknown'],unknown,,,,,,,,,
13,Data Engineer,"['Table', 'Decision-making informatics', 'Machine Learning', 'Big Data', 'Scrum', 'Information technology']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Scrum', 'Databases', 'Jira', 'Linux', 'Data Science', 'Deep Learning']","['• Analyze and elaborate requirements specifications for customers ‘requests.', '• Design and implementation of new functions.', '• Perform unit tests.', '• Support and functional support.', 'Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX']",• Analyze and elaborate requirements specifications for customers ‘requests.,• Design and implementation of new functions.,• Perform unit tests.,• Support and functional support.,"Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX",,,,,
14,Data Engineer,"['Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Data Analysis', 'Business Intelligence (BI)', 'Computer Vision']",['Data Engineer part of the food catalog team'],Data Engineer part of the food catalog team,,,,,,,,,,Engineer,"['SQL Database', 'Data visualization', 'Statistics', 'Web development back-end', 'Front-end development', 'Relationship databases']",['unknown'],unknown,,,,,,,,,
15,Data Engineer,"['Data Cleaning', 'Data Visualization', 'Business Intelligence', 'Big Data', 'Data Science', 'python']",['unknown'],unknown,,,,,,,,,,Computer Software Engineer,"['Matlab', 'Software design', 'Visual Basic.NET (VB.NET)', 'C++', 'Database administration', 'JavaScript']",['Skills: Object-oriented programming (POO) · Kotlin · SQL'],Skills: Object-oriented programming (POO) · Kotlin · SQL,,,,,,,,,
16,Data Engineer,"['Azure Cosmos DB', 'DAX', 'Powershell', 'Business Intelligence (BI)', 'Extract, Transform, Load (ETL)', 'Data Warehousing']","['- Work with Microsoft Information Protection team to generate insights about MIP solutions.', '- Extract data and generate useful datasets.', '- Create power BI dashboards to make data usefull for analysis.']",- Work with Microsoft Information Protection team to generate insights about MIP solutions.,- Extract data and generate useful datasets.,- Create power BI dashboards to make data usefull for analysis.,,,,,,,,Senior Embedded Software Engineer,"['Firmware', 'Real-Time Operating Systems (RTOS)', 'Hardware', 'PostgreSQL', 'Jenkins', 'Microcontrollers']",['Skills: Firmware · Hardware · PostgreSQL · Jenkins · Embedded Systems · C (Programming Language) · Internet of Things (IoT) · C++ · Python (Programming Language)'],Skills: Firmware · Hardware · PostgreSQL · Jenkins · Embedded Systems · C (Programming Language) · Internet of Things (IoT) · C++ · Python (Programming Language),,,,,,,,,
17,Software Engineer,"['Java', 'JavaScript', 'C (Programming Language)', 'Embedded Systems', 'Wireless Sensor Networks', 'Internet of Things (IoT)']",['unknown'],unknown,,,,,,,,,,AI Software Engineer,"['Angular', 'Node.js', 'JavaScript', 'PYTHON', 'Django', 'PHP']",['unknown'],unknown,,,,,,,,,
18,Software Engineer,"['Angular', 'Python (programming language)', 'Automatic learning', 'Automatic processing of natural language', 'angular 10', 'Node.js']",['unknown'],unknown,,,,,,,,,,Software Development Engineer,"['Spring Boot', 'Angular', 'Native reaction', 'Web development', 'Node.js', 'MongoDB']",['unknown'],unknown,,,,,,,,,
19,Lead Software Development Engineer,"['WordPress', 'JavaScript', 'React.js', 'Design', 'Analytical Skills', 'SQL']",['unknown'],unknown,,,,,,,,,,Junior Software Development Engineer,"['Teamwork', 'Information technology', 'Continuous improvement', 'Programming', 'Interpersonal skills', 'unknown']",['unknown'],unknown,,,,,,,,,
20,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,,Engineer ,"['Windows 7', 'Customer Service', 'Microsoft Office', 'Matlab', 'Excel', 'Word']",['unknown'],unknown,,,,,,,,,
21,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,
22,Software Engineer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,,Student Software Engineer,"['PHP', 'C++', 'Oracle SQL Developer', 'Linux System Administration', 'Java', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,
23,Software Engineer,"['express js', 'MongoDB', 'MySQL', 'angular', 'linux', 'java']",['unknown'],unknown,,,,,,,,,,Data Engineer,"['Python (Programming Language)', 'Dashboard Building', 'Data Analytics', 'Extract, Transform, Load (ETL)', 'Django', 'KPI Dashboards']",['unknown'],unknown,,,,,,,,,
24,Student Software Engineer,"['Agile Methodologies', 'C (Programming Language)', 'Shell Script', 'C', 'C++', 'HTML5']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['React.js', 'Front-End Development', 'Spring Boot', 'Spring MVC', 'Next.js', 'Git']","['• Working as a Software Engineer, where I partnered to create a micro-frontend for EspritOnLine, used by Instructors and School Administration.', ""• Assigned to make a visual annual activity report for teachers mainly used by the administration, to quantify each instructor's work activities."", '• Facilitated, collaborated, and conversation designed with 1 other internal during initial planning that was supervised by the IOC of ESPRIT.', '• Used Spring Boot to create the backend/server for applications to connect to an Oracle DB instance.', '• Build a Single Page Application using React.js.']","• Working as a Software Engineer, where I partnered to create a micro-frontend for EspritOnLine, used by Instructors and School Administration.","• Assigned to make a visual annual activity report for teachers mainly used by the administration, to quantify each instructor's work activities.","• Facilitated, collaborated, and conversation designed with 1 other internal during initial planning that was supervised by the IOC of ESPRIT.",• Used Spring Boot to create the backend/server for applications to connect to an Oracle DB instance.,• Build a Single Page Application using React.js.,,,,,
25,Software Engineer,"['Angular', 'Python (programming language)', 'Automatic learning', 'Automatic processing of natural language', 'angular 10', 'Node.js']",['unknown'],unknown,,,,,,,,,,Lead Software Development Engineer,"['WordPress', 'JavaScript', 'React.js', 'Design', 'Analytical Skills', 'SQL']",['unknown'],unknown,,,,,,,,,
26,Software Development Engineer,"['Spring Boot', 'Angular', 'Native reaction', 'Web development', 'Node.js', 'MongoDB']",['unknown'],unknown,,,,,,,,,,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,
27,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,,Junior Software Engineer,"['Java', 'Python (Programming Language)', 'Git', 'C#', 'JavaScript', 'jQuery']",['المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5'],المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5,,,,,,,,,
28,Software Engineer,"['Next.js', 'React.js', 'Front-End Development', 'Web Development', 'Graphic Design', 'Oracle Database']",['unknown'],unknown,,,,,,,,,,Computer Software Engineer,"['Matlab', 'Software design', 'Visual Basic.NET (VB.NET)', 'C++', 'Database administration', 'JavaScript']",['المهاراю: Object-oriented programming (POO) · Kotlin · SQL'],المهاراю: Object-oriented programming (POO) · Kotlin · SQL,,,,,,,,,
29,Software Developer,"['Python', 'Spring Boot', 'Programming', 'docker', 'Spring Data', 'Spring Security']",['المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java'],المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java,,,,,,,,,,Software Engineer Internal,"['Talend Open Studio', 'Data Integration', 'Java', 'JavaScript', 'Python (Programming Language)', 'Adaptability']","['• Analyze the functional and technical specifications in order to write the tests.', '• Manually test the user stories delivered by the development team.', '• Execution of manual tests of APIs developed with Swagger UI.', '• Collaborate with developers to ensure binding and secure releases.', '• Write and keep up to date documentation.']",• Analyze the functional and technical specifications in order to write the tests.,• Manually test the user stories delivered by the development team.,• Execution of manual tests of APIs developed with Swagger UI.,• Collaborate with developers to ensure binding and secure releases.,• Write and keep up to date documentation.,,,,,
30,Software Developer,"['Oracle Database', 'Spring Boot', 'GitHub', 'Laravel', 'PHP', 'XAMPP']",['Development of an E-commerce website<houchena>'],Development of an E-commerce website<houchena>,,,,,,,,,,Software Architecture Engineer,"['Spring Boot', 'Angular', 'Business Intelligence (BI)', '.NET Core', 'Project Management', 'ASP.NET Core']",['unknown'],unknown,,,,,,,,,
31,Software Engineer,"['Teamwork', 'Team Leadership', 'Leadership', 'Problem solving', 'Communication', 'Spring Boot']",['المهارا的: Spring Boot · keyclock · OpenSearch · Consul · Angular'],المهارا的: Spring Boot · keyclock · OpenSearch · Consul · Angular,,,,,,,,,,Data Engineer,"['Apache Spark', 'Scala', 'Jira', 'Talend', 'Learning by strengthening', 'SQL Server Integration Services (SSIS)']","['Design Dashboards, developer, test, implementation of data ingestion, transformation, and extraction to and from Big Data/cloud Platforms.']","Design Dashboards, developer, test, implementation of data ingestion, transformation, and extraction to and from Big Data/cloud Platforms.",,,,,,,,,
32,Software Developer,"['Java', 'Spring', 'Unified Modeling Language (UML)', 'PhpMyAdmin', 'MySQL', 'Spring boot']",['unknown'],unknown,,,,,,,,,,Junior Software Engineer,"['MongoDB', 'JavaScript', 'PHP', 'Node.js', 'SQL No', 'Symfony']",['unknown'],unknown,,,,,,,,,
