,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
40,Business Intelligence Internal,"['Microsoft Power BI', 'SQL Server Management Studio', 'Microsoft SQL Server', 'Extract, Transform, Load (ETL)', 'SQL', 'Python (programming language)']",['Skills: Microsoft Power BI · SQL Server Management Studio · Microsoft SQL Server · SQL'],Skills: Microsoft Power BI · SQL Server Management Studio · Microsoft SQL Server · SQL,,,,,,,,,,Business Intelligence Developer,"['Extract, Transform, Load (ETL)', 'SQL', 'Microsoft Power Query', 'powerbi', 'Oracle SQL Developer', 'Microsoft SQL Server']",['unknown'],unknown,,,,,,,,,
41,Business Intelligence Internal,"['Microsoft Power BI', 'Talend', 'R', 'Python', 'Microsoft Excel', 'Decision-making informatics']",['Skills: Microsoft Power BI · Talend · R · Microsoft Excel'],Skills: Microsoft Power BI · Talend · R · Microsoft Excel,,,,,,,,,,Business Intelligence Consultant,"['SQL Server Management Studio', 'Business Intelligence (BI)', 'SQL', 'Microsoft Power BI', 'SQL Server Integration Services (SSIS)', 'Python (Programming Language)']","['National Observatory Project:', 'Drafting of technical and functional specifications', 'Development of different data integration packages', 'Cadming', 'Pilotage']",National Observatory Project:,Drafting of technical and functional specifications,Development of different data integration packages,Cadming,Pilotage,,,,,
42,Business Intelligence Developer,"['SQL Server Integration Services (SSIS)', 'SQL Server Management Studio', 'SQL', 'Spring Boot', 'Angular', 'Data analysis']",['unknown'],unknown,,,,,,,,,,Business Intelligence Internal,"['Microsoft Power BI', 'HTML5', 'Cascading Style Sheets (CSS)', 'Boy Scouts', 'Camping', 'unknown']","[""I'm currently working on implementing a reporting platform for a municipality's Commercial performance. This platform will provide valuable insights and support data-driven decision making for the municipality. I'm using advanced technologies like Data Warehouse and PowerBI to create a user-friendly interface for monitoring and analysis key metrics. As a Business Intelligence Internal, I'm able to apply my technical skills and knowledge to make a positive impact on the success of the municipality. This internship is a valuable opportunity for me to gain hands-on experience in Business Intelligence, data analysis, and technology implementation and enhancement my resume.""]","I'm currently working on implementing a reporting platform for a municipality's Commercial performance. This platform will provide valuable insights and support data-driven decision making for the municipality. I'm using advanced technologies like Data Warehouse and PowerBI to create a user-friendly interface for monitoring and analysis key metrics. As a Business Intelligence Internal, I'm able to apply my technical skills and knowledge to make a positive impact on the success of the municipality. This internship is a valuable opportunity for me to gain hands-on experience in Business Intelligence, data analysis, and technology implementation and enhancement my resume.",,,,,,,,,
0,Business Intelligence Developer,"['SQL Server Integration Services (SSIS)', 'SQL Server Management Studio', 'SQL', 'Spring Boot', 'Angular', 'Data analysis']",['unknown'],unknown,,,,,,,,,,Internal Business Intelligence ,"['Redmine', 'Microsoft Power BI', 'Talend Open Studio', 'R', 'Big data', 'Deep learning']","['Design and implementation of dashboards to analyse the RUN MEDIANET SERVICE activity:', '> Dashboard with plots, charts, filters about the project, tickets and their managers.', '> Follow-up of the status of a task(Ticket) and its deadlines.', '> Team performance monitoring and the advancement of the sprint.', '> Advancement of the sprint.', '> Generation of business production plans.', '> Identification of project monitoring indicators (PPIs).']",Design and implementation of dashboards to analyse the RUN MEDIANET SERVICE activity:,"> Dashboard with plots, charts, filters about the project, tickets and their managers.",> Follow-up of the status of a task(Ticket) and its deadlines.,> Team performance monitoring and the advancement of the sprint.,> Advancement of the sprint.,> Generation of business production plans.,> Identification of project monitoring indicators (PPIs).,,,
1,Business Intelligence Trainee,"['Extract, Transform, Load (ETL)', 'Leadership', 'Engineering', 'Project management', 'RStudio', '.NET Core']","['Skills: Extract, Transform, Load (ETL) · Microsoft Power BI']","Skills: Extract, Transform, Load (ETL) · Microsoft Power BI",,,,,,,,,,Internal Business Intelligence ,"['Redmine', 'Microsoft Power BI', 'Talend Open Studio', 'R', 'Big data', 'Deep learning']","['Design and implementation of dashboards to analyse the RUN MEDIANET SERVICE activity:', '> Dashboard with plots, charts, filters about the project, tickets and their managers.', '> Follow-up of the status of a task(Ticket) and its deadlines.', '> Team performance monitoring and the advancement of the sprint.', '> Advancement of the sprint.', '> Generation of business production plans.', '> Identification of project monitoring indicators (PPIs).']",Design and implementation of dashboards to analyse the RUN MEDIANET SERVICE activity:,"> Dashboard with plots, charts, filters about the project, tickets and their managers.",> Follow-up of the status of a task(Ticket) and its deadlines.,> Team performance monitoring and the advancement of the sprint.,> Advancement of the sprint.,> Generation of business production plans.,> Identification of project monitoring indicators (PPIs).,,,
2,Business Intelligence Developer,"['Microsoft Power BI', 'Python (programming language)', 'R (programming language)', 'Spring Boot', '.NET framework', 'Project management']","['Development of a BI solution to help detect fraud in health insurance using power bi for reporting and data analysis.', 'this solution based on 3 steps:', '1/Data prepertion: data clearing with Python and R', '2/Elaborate the modelling phase', '3/Creating a predictive model']",Development of a BI solution to help detect fraud in health insurance using power bi for reporting and data analysis.,this solution based on 3 steps:,1/Data prepertion: data clearing with Python and R,2/Elaborate the modelling phase,3/Creating a predictive model,,,,,,Consultant Business Intelligence ,"['Big Data', 'Data analysis', 'python', 'Agile methods', 'Shell Script', 'Scrum']","['Consultant Business intelligence ', 'Qlik Sense, Qlik View, MSBI, Talend']",Consultant Business intelligence ,"Qlik Sense, Qlik View, MSBI, Talend",,,,,,,,
3,Business Intelligence Internal,"['Telecommunications', 'Microsoft Word', 'Strategic planning', 'Business intelligence', 'Big data', 'Data analysis']",['unknown'],unknown,,,,,,,,,,Junior Business Intelligence developer ,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,
4,Business Intelligence Engineer,"['Data Analytics', 'Gaming', 'python', 'Microsoft Power BI', 'Microsoft Excel', 'Google Analytics']",['unknown'],unknown,,,,,,,,,,Consultant business intelligence,"['Microsoft Power BI', 'SQL Server Integration Services (SSIS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Reporting Services (SSRS)', 'Microsoft SQL Server', 'Talend']","['• Analyze and identify functional and technical needs.\r', '• Model and enrich the datawarehouse.\r', '• Scheduling and deployment of jobs.\r', '• Guidance: Training and mentoring of trainees for end-of-studies projects']","• Analyze and identify functional and technical needs.","• Model and enrich the datawarehouse.","• Scheduling and deployment of jobs.",• Guidance: Training and mentoring of trainees for end-of-studies projects,,,,,,
5,Business Intelligence Internal,"['DevOps', 'Angular', 'Spring Boot', 'Microsoft Power BI', 'Business Intelligence (BI)', 'Big Data']",['Skills: Business Intelligence (BI) · Web Development · SQL Server Integration Services (SSIS)'],Skills: Business Intelligence (BI) · Web Development · SQL Server Integration Services (SSIS),,,,,,,,,,Consultant Business Intelligence,"['IBM Cognos Analytics', 'DataStage', 'Decision-making informatics', 'Big Data', 'Python', 'scrum']",['unknown'],unknown,,,,,,,,,
6,Business Intelligence Developer,"['Data Warehousing', 'Blockchain', 'Node.js', 'Microsoft Power BI', 'Jupyter', 'Talend Open Studio']","['Data modelling and data warehousing.', '""Implement ETL processes and pipelines.', 'Data Reporting and visualization.', '的 Implementation supervised/unsupervised algorithms']",Data modelling and data warehousing.,"""Implement ETL processes and pipelines.",Data Reporting and visualization.,的 Implementation supervised/unsupervised algorithms,,,,,,,Business intelligence ,"['Microsoft Power BI', 'Project management', 'Management of market research projects', 'Distributed Team Management', 'Data analysis', 'Analysis of requirements']",['Skills: Microsoft Power BI · Project Management'],Skills: Microsoft Power BI · Project Management,,,,,,,,,
7,Business Intelligence Developer,"['SQL Server Integration Services (SSIS)', 'SQL Server Management Studio', 'SQL', 'Spring Boot', 'Angular', 'Data analysis']",['unknown'],unknown,,,,,,,,,,Consultant Business Intelligence ,"['Leadership development', 'Organizational development', 'Product innovation', 'Data analysis', 'Sales process', 'Web development']",['Skills: Data analysis'],Skills: Data analysis,,,,,,,,,
8,Business Intelligence Trainee,"['Extract, Transform, Load (ETL)', 'Leadership', 'Engineering', 'Project management', 'RStudio', '.NET Core']","['Skills: Extract, Transform, Load (ETL) · Microsoft Power BI']","Skills: Extract, Transform, Load (ETL) · Microsoft Power BI",,,,,,,,,,Data的 Business Intelligence Consultant,"['Informatica PowerCenter', 'Microsoft Power BI', 'Data Analysis', 'PL/SQL', 'Java', 'Project Engineering']","['• Informatica Powercenter Consultant', '', ""- Managing VWFS's decision-making system"", '- Development of mappings/workflows under Informatica Powercenter.', '- Preparation of SQL scripts (table creation scripts, queries to check the correct calculation of KPIs).', '', '• Technical environment: Oracle, Informatica PowerCenter, SAP BO, Jira, CyberArk, Oracle SQL Developer, GitLab']",• Informatica Powercenter Consultant,,- Managing VWFS's decision-making system,- Development of mappings/workflows under Informatica Powercenter.,"- Preparation of SQL scripts (table creation scripts, queries to check the correct calculation of KPIs).",,"• Technical environment: Oracle, Informatica PowerCenter, SAP BO, Jira, CyberArk, Oracle SQL Developer, GitLab",,,
9,Business Intelligence Developer,"['Microsoft Power BI', 'Python (programming language)', 'R (programming language)', 'Spring Boot', '.NET framework', 'Project management']","['Development of a BI solution to help detect fraud in health insurance using power bi for reporting and data analysis.', 'this solution based on 3 steps:', '1/Data prepertion: data clearing with Python and R', '2/Elaborate the modelling phase', '3/Creating a predictive model']",Development of a BI solution to help detect fraud in health insurance using power bi for reporting and data analysis.,this solution based on 3 steps:,1/Data prepertion: data clearing with Python and R,2/Elaborate the modelling phase,3/Creating a predictive model,,,,,,Consultant Business Intelligence,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,
10,Business Intelligence Internal,"['Telecommunications', 'Microsoft Word', 'Strategic planning', 'Business intelligence', 'Big data', 'Data analysis']",['unknown'],unknown,,,,,,,,,,Junior Business Intelligence developer,"['SQL Server Analysis Services (SSAS)', 'SQL Server Integration Services (SSIS)', 'PowerBI', 'Extract, Transform, Load (ETL)', 'Scrum', 'Automatic learning']",['unknown'],unknown,,,,,,,,,
